Origin City,Destination City,Routing,Segment Count,Distance,CO2 Emission,Air Expense,Road Distance,Origin Country,Destination Country,Travel Type,Train_CO2 Emission,Regular Taxi CO2 Emission,Black Cab CO2 Emission,Coach Bus CO2 Emission,Projected_Transport,Projected_CO2,CO2_Savings,CO2_Savings_Percent
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,366.68,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,481.48,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Glasgow,London,Glasgow - London,2,1056.23,287.91,207.96,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,285.01638099900003,98.99495710430342
Munich,Warsaw,Munich - Warsaw,2,903.06,246.16,455.9,1072.237,Deutschland,Polska,International rail,4.781104783000001,159.350501755,218.76315392500004,29.144473897,Train,4.781104783000001,241.378895217,98.05772473878778
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,441.77,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Paris,Bristol,Paris - Bristol,2,919.7,250.69,77.46,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,408.07,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,536.37,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,378.57,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Bristol,Edinburgh,Bristol - Edinburgh,2,1019.54,277.91,265.96,601.775,United Kingdom,United Kingdom,International rail,2.6833147250000002,89.432791625,122.777144375,16.356846275,Train,2.6833147250000002,275.226685275,99.03446629304452
Bristol,Frankfurt,Bristol - Frankfurt,2,1615.33,295.4,608.17,964.061,United Kingdom,Deutschland,International rail,4.298747999000001,143.273925515,196.692545525,26.204142041,Train,4.298747999000001,291.101252001,98.54477048104265
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,471.88,533.21,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,465.636485905,98.67688520492499
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,411.87,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,355.47,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Paris,Bristol,Paris - Bristol,2,919.7,250.69,262.48,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,445.87,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,266.47,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,252.18,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,488.42,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,367.08,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Glasgow,London,Glasgow - London,2,1123.07,306.13,275.03,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,303.236380999,99.05477444190377
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,605.21,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,528.38,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,446.27,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,446.17,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,660.57,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Warsaw,Frankfurt,Warsaw - Frankfurt,2,1793.25,327.93,208.0,1075.829,Polska,Deutschland,International rail,4.797121511,159.884326835,219.49601172500002,29.242108049,Train,4.797121511,323.132878489,98.53715076052816
Frankfurt,Durham,Frankfurt - Durham,2,844.12,230.09,740.6,1186.819,Deutschland,United Kingdom,International rail,5.2920259210000005,176.37910568499998,242.14074647500001,32.258927239,Train,5.2920259210000005,224.797974079,97.70001915728628
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,497.81,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Bristol,Edinburgh,Bristol - Edinburgh,2,1019.54,277.91,145.0,601.775,United Kingdom,United Kingdom,International rail,2.6833147250000002,89.432791625,122.777144375,16.356846275,Train,2.6833147250000002,275.226685275,99.03446629304452
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,696.07,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,415.08,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,430.67,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,445.87,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Glasgow,London,Glasgow - London,2,1109.97,302.56,253.03,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,299.666380999,99.04362143012958
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,622.47,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,461.47,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,323.41,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Bristol,Frankfurt,Bristol - Frankfurt,2,1615.33,295.4,493.07,964.061,United Kingdom,Deutschland,International rail,4.298747999000001,143.273925515,196.692545525,26.204142041,Train,4.298747999000001,291.101252001,98.54477048104265
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,425.47,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Warsaw,Frankfurt,Warsaw - Frankfurt,2,1793.25,327.93,215.3,1075.829,Polska,Deutschland,International rail,4.797121511,159.884326835,219.49601172500002,29.242108049,Train,4.797121511,323.132878489,98.53715076052816
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,521.77,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,442.67,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Edinburgh,Bristol,Edinburgh - Bristol,2,1019.54,277.91,144.98,600.003,United Kingdom,United Kingdom,International rail,2.6754133770000004,89.169445845,122.41561207500001,16.308681543000002,Train,2.6754133770000004,275.23458662300004,99.03730942499371
Bristol,"Copenhagen, København","Bristol - Copenhagen, København",2,2235.26,408.76,204.46,1480.99,United Kingdom,Danmark,International rail,6.60373441,220.09732885,302.15898475,40.254789190000004,Train,6.60373441,402.15626559,98.38444700802427
Glasgow,London,Glasgow - London,2,1109.97,302.56,189.03,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,299.666380999,99.04362143012958
Bristol,"Copenhagen, København","Bristol - Copenhagen, København",2,2235.26,408.76,130.98,1480.99,United Kingdom,Danmark,International rail,6.60373441,220.09732885,302.15898475,40.254789190000004,Train,6.60373441,402.15626559,98.38444700802427
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,289.58,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,384.38,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,471.88,489.01,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,465.636485905,98.67688520492499
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,412.57,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,392.51,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Edinburgh,London,Edinburgh - London,2,1068.03,291.12,283.95,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,288.276455569,99.0232397530228
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,446.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,476.58,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,196.61,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,506.48,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,616.98,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Frankfurt,Bristol,Frankfurt - Bristol,2,888.81,242.27,362.5,964.059,Deutschland,United Kingdom,International rail,4.298739081,143.273628285,196.692137475,26.204087679,Train,4.298739081,237.971260919,98.22564119329672
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,346.22,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,417.2,373.31,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,412.889694273,98.96684905872483
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,479.91,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,490.27,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,451.31,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,534.67,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,569.58,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,453.27,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,407.47,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,456.86,684.1,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,451.959599131,98.92737362233507
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,520.67,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Warsaw,Frankfurt,Warsaw - Frankfurt,2,1793.25,327.93,263.9,1075.829,Polska,Deutschland,International rail,4.797121511,159.884326835,219.49601172500002,29.242108049,Train,4.797121511,323.132878489,98.53715076052816
